# kT [GeV]         GTMD (T-even  T-odd) at (xi, -t) = [(1.000000e-03, -5.000000e-01), (2.000000e-01, -5.000000e-01), (3.000000e-01, -5.000000e-01)]
7.708554e-01  1.338003e-09  0.000000e+00  -1.120548e-06  1.791071e-07  -1.248748e-07  8.288346e-08  
7.758603e-01  1.351312e-09  0.000000e+00  -1.131806e-06  1.806086e-07  -1.260896e-07  8.368081e-08  
7.808652e-01  1.364568e-09  0.000000e+00  -1.143024e-06  1.821019e-07  -1.273635e-07  8.447350e-08  
7.858701e-01  1.377860e-09  0.000000e+00  -1.154271e-06  1.835735e-07  -1.286379e-07  8.526841e-08  
7.908750e-01  1.391155e-09  0.000000e+00  -1.165522e-06  1.851070e-07  -1.299148e-07  8.605948e-08  
7.958799e-01  1.404877e-09  0.000000e+00  -1.177126e-06  1.864926e-07  -1.311854e-07  8.688871e-08  
8.008848e-01  1.417523e-09  0.000000e+00  -1.188233e-06  1.879163e-07  -1.324505e-07  8.766266e-08  
8.058897e-01  1.431124e-09  0.000000e+00  -1.199388e-06  1.893651e-07  -1.337568e-07  8.844478e-08  
8.108946e-01  1.444270e-09  0.000000e+00  -1.210530e-06  1.907891e-07  -1.350233e-07  8.922518e-08  
8.158995e-01  1.457347e-09  0.000000e+00  -1.221619e-06  1.921857e-07  -1.362846e-07  9.000068e-08  
8.209044e-01  1.470336e-09  0.000000e+00  -1.232638e-06  1.936170e-07  -1.375388e-07  9.077029e-08  
8.259093e-01  1.483277e-09  0.000000e+00  -1.243847e-06  1.950052e-07  -1.388132e-07  9.155474e-08  
8.309142e-01  1.496549e-09  0.000000e+00  -1.254877e-06  1.963791e-07  -1.400721e-07  9.232068e-08  
8.359191e-01  1.509601e-09  0.000000e+00  -1.265955e-06  1.977269e-07  -1.413339e-07  9.308957e-08  
8.409240e-01  1.522721e-09  0.000000e+00  -1.277095e-06  1.991005e-07  -1.425957e-07  9.386526e-08  
8.459289e-01  1.535696e-09  0.000000e+00  -1.288120e-06  2.004491e-07  -1.438613e-07  9.463458e-08  
8.509338e-01  1.548743e-09  0.000000e+00  -1.299206e-06  2.017761e-07  -1.451258e-07  9.539759e-08  
8.559387e-01  1.561807e-09  0.000000e+00  -1.310308e-06  2.031132e-07  -1.463922e-07  9.616788e-08  
8.609436e-01  1.574740e-09  0.000000e+00  -1.321265e-06  2.044430e-07  -1.476554e-07  9.695330e-08  
8.659485e-01  1.587634e-09  0.000000e+00  -1.332245e-06  2.056980e-07  -1.489008e-07  9.770895e-08  
8.709535e-01  1.600852e-09  0.000000e+00  -1.343218e-06  2.069795e-07  -1.501504e-07  9.846157e-08  
8.759584e-01  1.613657e-09  0.000000e+00  -1.354177e-06  2.082680e-07  -1.514334e-07  9.921065e-08  
8.809633e-01  1.626422e-09  0.000000e+00  -1.365120e-06  2.095019e-07  -1.526549e-07  9.995609e-08  
8.859682e-01  1.639141e-09  0.000000e+00  -1.376039e-06  2.107396e-07  -1.539066e-07  1.006978e-07  
8.909731e-01  1.651753e-09  0.000000e+00  -1.386931e-06  2.119872e-07  -1.551557e-07  1.014324e-07  
8.959780e-01  1.664270e-09  0.000000e+00  -1.397560e-06  2.132193e-07  -1.564027e-07  1.021754e-07  
9.009829e-01  1.677091e-09  0.000000e+00  -1.408480e-06  2.144028e-07  -1.576475e-07  1.029062e-07  
9.059878e-01  1.689638e-09  0.000000e+00  -1.419188e-06  2.155649e-07  -1.588902e-07  1.036329e-07  
9.109927e-01  1.702261e-09  0.000000e+00  -1.429843e-06  2.167363e-07  -1.601305e-07  1.043582e-07  
9.159976e-01  1.714676e-09  0.000000e+00  -1.440568e-06  2.178978e-07  -1.613675e-07  1.050859e-07  
9.210025e-01  1.727212e-09  0.000000e+00  -1.451276e-06  2.190495e-07  -1.625533e-07  1.058114e-07  
9.260074e-01  1.739799e-09  0.000000e+00  -1.462036e-06  2.202237e-07  -1.637903e-07  1.065425e-07  
9.310123e-01  1.752388e-09  0.000000e+00  -1.472755e-06  2.212986e-07  -1.650143e-07  1.072622e-07  
9.360172e-01  1.764774e-09  0.000000e+00  -1.483349e-06  2.223775e-07  -1.662258e-07  1.079744e-07  
9.410221e-01  1.777112e-09  0.000000e+00  -1.493596e-06  2.234400e-07  -1.674328e-07  1.086825e-07  
9.460270e-01  1.789327e-09  0.000000e+00  -1.503980e-06  2.244858e-07  -1.686324e-07  1.093830e-07  
9.510319e-01  1.801461e-09  0.000000e+00  -1.514765e-06  2.255414e-07  -1.698413e-07  1.100780e-07  
9.560368e-01  1.813532e-09  0.000000e+00  -1.525115e-06  2.265989e-07  -1.710733e-07  1.107683e-07  
9.610417e-01  1.825540e-09  0.000000e+00  -1.535416e-06  2.276537e-07  -1.722659e-07  1.114538e-07  
9.660466e-01  1.837497e-09  0.000000e+00  -1.545676e-06  2.286184e-07  -1.734545e-07  1.121347e-07  
9.710516e-01  1.849314e-09  0.000000e+00  -1.555823e-06  2.296038e-07  -1.746315e-07  1.128065e-07  
9.760565e-01  1.861039e-09  0.000000e+00  -1.565899e-06  2.305751e-07  -1.758013e-07  1.134945e-07  
9.810614e-01  1.872684e-09  0.000000e+00  -1.575912e-06  2.314629e-07  -1.769648e-07  1.141538e-07  
9.860663e-01  1.884816e-09  0.000000e+00  -1.586305e-06  2.323910e-07  -1.781698e-07  1.148189e-07  
9.910712e-01  1.896277e-09  0.000000e+00  -1.596441e-06  2.333317e-07  -1.793470e-07  1.154881e-07  
9.960761e-01  1.907848e-09  0.000000e+00  -1.606390e-06  2.342608e-07  -1.805013e-07  1.161155e-07  
1.001081e+00  1.919943e-09  0.000000e+00  -1.616390e-06  2.352485e-07  -1.816556e-07  1.168240e-07  
1.006086e+00  1.931477e-09  0.000000e+00  -1.626310e-06  2.360983e-07  -1.828114e-07  1.174724e-07  
1.011091e+00  1.942946e-09  0.000000e+00  -1.636181e-06  2.369292e-07  -1.839624e-07  1.181160e-07  
1.016096e+00  1.954338e-09  0.000000e+00  -1.646007e-06  2.377459e-07  -1.851097e-07  1.187553e-07  
1.021101e+00  1.965948e-09  0.000000e+00  -1.655781e-06  2.385439e-07  -1.862520e-07  1.193896e-07  
1.026106e+00  1.977263e-09  0.000000e+00  -1.665504e-06  2.393235e-07  -1.873896e-07  1.200191e-07  
1.031110e+00  1.988452e-09  0.000000e+00  -1.675176e-06  2.400825e-07  -1.885224e-07  1.206406e-07  
1.036115e+00  1.999530e-09  0.000000e+00  -1.684795e-06  2.407827e-07  -1.896501e-07  1.212396e-07  
1.041120e+00  2.010530e-09  0.000000e+00  -1.694360e-06  2.415125e-07  -1.907727e-07  1.218488e-07  
1.046125e+00  2.021448e-09  0.000000e+00  -1.703867e-06  2.422235e-07  -1.918895e-07  1.224522e-07  
1.051130e+00  2.032306e-09  0.000000e+00  -1.713496e-06  2.429332e-07  -1.930005e-07  1.230520e-07  
1.056135e+00  2.043020e-09  0.000000e+00  -1.722776e-06  2.436225e-07  -1.941067e-07  1.236435e-07  
1.061140e+00  2.053656e-09  0.000000e+00  -1.731990e-06  2.442456e-07  -1.952087e-07  1.242291e-07  
1.066145e+00  2.064205e-09  0.000000e+00  -1.741136e-06  2.448854e-07  -1.963054e-07  1.248280e-07  
1.071150e+00  2.074995e-09  0.000000e+00  -1.750481e-06  2.455359e-07  -1.973967e-07  1.254048e-07  
1.076155e+00  2.085654e-09  0.000000e+00  -1.759727e-06  2.461709e-07  -1.984825e-07  1.259897e-07  
1.081159e+00  2.096117e-09  0.000000e+00  -1.768822e-06  2.467486e-07  -1.995628e-07  1.265584e-07  
1.086164e+00  2.106505e-09  0.000000e+00  -1.777859e-06  2.472886e-07  -2.006375e-07  1.271215e-07  
1.091169e+00  2.116818e-09  0.000000e+00  -1.786838e-06  2.477926e-07  -2.017065e-07  1.276790e-07  
1.096174e+00  2.127062e-09  0.000000e+00  -1.795753e-06  2.483003e-07  -2.027688e-07  1.282299e-07  
1.101179e+00  2.137228e-09  0.000000e+00  -1.804606e-06  2.488027e-07  -2.038252e-07  1.287749e-07  
1.106184e+00  2.147317e-09  0.000000e+00  -1.813728e-06  2.492884e-07  -2.048758e-07  1.293142e-07  
1.111189e+00  2.157328e-09  0.000000e+00  -1.822507e-06  2.497652e-07  -2.059204e-07  1.298401e-07  
1.116194e+00  2.167258e-09  0.000000e+00  -1.831227e-06  2.502065e-07  -2.069591e-07  1.303682e-07  
1.121199e+00  2.177539e-09  0.000000e+00  -1.839870e-06  2.506321e-07  -2.079881e-07  1.308907e-07  
1.126204e+00  2.187240e-09  0.000000e+00  -1.848339e-06  2.510381e-07  -2.089976e-07  1.314057e-07  
1.131209e+00  2.196849e-09  0.000000e+00  -1.856734e-06  2.514252e-07  -2.099992e-07  1.319579e-07  
1.136213e+00  2.206366e-09  0.000000e+00  -1.865051e-06  2.519008e-07  -2.109926e-07  1.324611e-07  
