# kT [GeV]         GTMD (T-even-UU T-even-UT T-odd-UU T-odd-UT) at (xi, -t) = [(1.000000e-03, -5.000000e-01), (2.000000e-01, -5.000000e-01), (3.000000e-01, -5.000000e-01)]
3.484396e-01  2.665512e-01 1.465329e-06  0.000000e+00 0.000000e+00  1.580605e-01 -3.284373e-06  -2.080184e-01 -1.123633e-06  8.868141e-02 -3.135324e-07  -1.081127e-01 2.660123e-08  
3.524435e-01  2.660929e-01 1.497409e-06  0.000000e+00 0.000000e+00  1.579082e-01 -3.356594e-06  -2.075628e-01 -1.148732e-06  8.860033e-02 -3.204072e-07  -1.078802e-01 2.715698e-08  
3.564474e-01  2.656157e-01 1.529917e-06  0.000000e+00 0.000000e+00  1.577211e-01 -3.429430e-06  -2.071365e-01 -1.173802e-06  8.850049e-02 -3.273459e-07  -1.076648e-01 2.771651e-08  
3.604514e-01  2.651566e-01 1.562607e-06  0.000000e+00 0.000000e+00  1.575444e-01 -3.502669e-06  -2.066882e-01 -1.199313e-06  8.839928e-02 -3.343802e-07  -1.074382e-01 2.828407e-08  
3.644553e-01  2.647121e-01 1.595926e-06  0.000000e+00 0.000000e+00  1.573603e-01 -3.577060e-06  -2.062976e-01 -1.225133e-06  8.830345e-02 -3.415184e-07  -1.072340e-01 2.884938e-08  
3.684592e-01  2.642436e-01 1.629252e-06  0.000000e+00 0.000000e+00  1.571719e-01 -3.651961e-06  -2.058678e-01 -1.251155e-06  8.818393e-02 -3.486631e-07  -1.070233e-01 2.942036e-08  
3.724631e-01  2.637643e-01 1.662801e-06  0.000000e+00 0.000000e+00  1.569843e-01 -3.727097e-06  -2.054238e-01 -1.277370e-06  8.809357e-02 -3.558563e-07  -1.067980e-01 2.999709e-08  
3.764670e-01  2.632759e-01 1.696670e-06  0.000000e+00 0.000000e+00  1.568150e-01 -3.802905e-06  -2.049401e-01 -1.303808e-06  8.800128e-02 -3.631134e-07  -1.065514e-01 3.056281e-08  
3.804709e-01  2.627969e-01 1.731041e-06  0.000000e+00 0.000000e+00  1.566318e-01 -3.879943e-06  -2.045017e-01 -1.330437e-06  8.790026e-02 -3.704815e-07  -1.063299e-01 3.115974e-08  
3.844748e-01  2.624332e-01 1.765558e-06  0.000000e+00 0.000000e+00  1.564495e-01 -3.957130e-06  -2.040591e-01 -1.357414e-06  8.779840e-02 -3.778806e-07  -1.061059e-01 3.174149e-08  
3.884787e-01  2.618282e-01 1.800293e-06  0.000000e+00 0.000000e+00  1.562236e-01 -4.035032e-06  -2.036828e-01 -1.384633e-06  8.770256e-02 -3.853310e-07  -1.059178e-01 3.232813e-08  
3.924826e-01  2.613290e-01 1.835281e-06  0.000000e+00 0.000000e+00  1.560239e-01 -4.113398e-06  -2.031685e-01 -1.411987e-06  8.759614e-02 -3.928347e-07  -1.056560e-01 3.291811e-08  
3.964865e-01  2.608239e-01 1.870649e-06  0.000000e+00 0.000000e+00  1.558185e-01 -4.192629e-06  -2.026902e-01 -1.439361e-06  8.748639e-02 -4.004142e-07  -1.054214e-01 3.351584e-08  
4.004904e-01  2.603155e-01 1.906241e-06  0.000000e+00 0.000000e+00  1.556140e-01 -4.272249e-06  -2.022236e-01 -1.467234e-06  8.737726e-02 -4.080418e-07  -1.051773e-01 3.411182e-08  
4.044943e-01  2.598115e-01 1.942040e-06  0.000000e+00 0.000000e+00  1.554604e-01 -4.352442e-06  -2.017261e-01 -1.495475e-06  8.729661e-02 -4.157248e-07  -1.049159e-01 3.470889e-08  
4.084982e-01  2.593039e-01 1.978092e-06  0.000000e+00 0.000000e+00  1.552544e-01 -4.433162e-06  -2.012565e-01 -1.523860e-06  8.718684e-02 -4.234617e-07  -1.046782e-01 3.531110e-08  
4.125021e-01  2.587911e-01 2.014574e-06  0.000000e+00 0.000000e+00  1.550473e-01 -4.514880e-06  -2.007856e-01 -1.552312e-06  8.707648e-02 -4.312839e-07  -1.044384e-01 3.591344e-08  
4.165060e-01  2.582698e-01 2.051320e-06  0.000000e+00 0.000000e+00  1.548379e-01 -4.597201e-06  -2.003068e-01 -1.580953e-06  8.696470e-02 -4.391633e-07  -1.041956e-01 3.652288e-08  
4.205099e-01  2.577349e-01 2.087985e-06  0.000000e+00 0.000000e+00  1.546225e-01 -4.679323e-06  -1.998150e-01 -1.609756e-06  8.684950e-02 -4.470311e-07  -1.039463e-01 3.713329e-08  
4.245138e-01  2.572011e-01 2.125043e-06  0.000000e+00 0.000000e+00  1.544082e-01 -4.762264e-06  -1.993112e-01 -1.638990e-06  8.673478e-02 -4.549857e-07  -1.037004e-01 3.774806e-08  
4.285177e-01  2.566770e-01 2.162260e-06  0.000000e+00 0.000000e+00  1.541957e-01 -4.845423e-06  -1.988303e-01 -1.668569e-06  8.663208e-02 -4.630096e-07  -1.034568e-01 3.835864e-08  
4.325216e-01  2.561502e-01 2.200254e-06  0.000000e+00 0.000000e+00  1.539830e-01 -4.930568e-06  -1.983249e-01 -1.698189e-06  8.651758e-02 -4.711184e-07  -1.032004e-01 3.897077e-08  
4.365255e-01  2.556110e-01 2.238064e-06  0.000000e+00 0.000000e+00  1.537622e-01 -5.015279e-06  -1.978301e-01 -1.728026e-06  8.640071e-02 -4.792788e-07  -1.029501e-01 3.959734e-08  
4.405294e-01  2.550518e-01 2.275996e-06  0.000000e+00 0.000000e+00  1.535567e-01 -5.100194e-06  -1.973154e-01 -1.757713e-06  8.628129e-02 -4.873753e-07  -1.026898e-01 4.021817e-08  
4.445333e-01  2.545063e-01 2.314242e-06  0.000000e+00 0.000000e+00  1.533214e-01 -5.185811e-06  -1.968101e-01 -1.788018e-06  8.615583e-02 -4.955904e-07  -1.024335e-01 4.083247e-08  
4.485372e-01  2.539591e-01 2.352908e-06  0.000000e+00 0.000000e+00  1.531049e-01 -5.272374e-06  -1.963071e-01 -1.818469e-06  8.604094e-02 -5.038893e-07  -1.021791e-01 4.146704e-08  
4.525411e-01  2.534064e-01 2.391890e-06  0.000000e+00 0.000000e+00  1.528822e-01 -5.359629e-06  -1.957994e-01 -1.849148e-06  8.592178e-02 -5.122533e-07  -1.019218e-01 4.209451e-08  
4.565450e-01  2.528554e-01 2.430928e-06  0.000000e+00 0.000000e+00  1.526607e-01 -5.447009e-06  -1.952926e-01 -1.880061e-06  8.581009e-02 -5.206349e-07  -1.016653e-01 4.272107e-08  
4.605489e-01  2.522837e-01 2.470137e-06  0.000000e+00 0.000000e+00  1.524944e-01 -5.534735e-06  -1.947333e-01 -1.911105e-06  8.571636e-02 -5.290663e-07  -1.013678e-01 4.334358e-08  
4.645529e-01  2.517078e-01 2.509306e-06  0.000000e+00 0.000000e+00  1.522641e-01 -5.622380e-06  -1.941888e-01 -1.942234e-06  8.559356e-02 -5.374693e-07  -1.011045e-01 4.396947e-08  
4.685568e-01  2.511488e-01 2.549127e-06  0.000000e+00 0.000000e+00  1.520321e-01 -5.711521e-06  -1.936706e-01 -1.973670e-06  8.545852e-02 -5.460189e-07  -1.008420e-01 4.461665e-08  
4.725607e-01  2.505692e-01 2.589457e-06  0.000000e+00 0.000000e+00  1.517946e-01 -5.801734e-06  -1.931504e-01 -2.005339e-06  8.532429e-02 -5.546770e-07  -1.005844e-01 4.523961e-08  
4.765646e-01  2.499397e-01 2.629610e-06  0.000000e+00 0.000000e+00  1.515405e-01 -5.891686e-06  -1.926343e-01 -2.037237e-06  8.521159e-02 -5.632998e-07  -1.002537e-01 4.589143e-08  
4.805685e-01  2.494211e-01 2.669811e-06  0.000000e+00 0.000000e+00  1.513156e-01 -5.981612e-06  -1.919491e-01 -2.069623e-06  8.508700e-02 -5.719363e-07  -1.000487e-01 4.651415e-08  
